Score,Combination,Combination_without_stopwords,Combination_without_stopwords_Lemmatized,Final_review
5,"['simple', 'only', 'two', 'ingredients', 'in', 'wright', 'liquid', 'smoke', 'smoke', 'and', 'water', 'i', 'usually', 'just', 'dilute', 'this', 'in', 'water', 'and', 'soak', 'the', 'meat', 'for', 'about', '10', 'minutes', 'on', 'both', 'sides', 'you', 'do', 'get', 'that', 'nice', 'pink', 'smoke', 'ring', 'around', 'the', 'meat', 'but', 'the', 'flavor', 'is', 'there', 'i', 'had', 'a', 'small', 'amount', 'of', 'leakage', 'in', 'the', 'box', 'that', 'this', 'product', 'came', 'in', 'but', 'there', 'did', 'appear', 'to', 'be', 'any', 'significant', 'loss', 'of', 'liquid', 'makes', 'the', 'box', 'smell', 'good', 'though']","['simple', 'two', 'ingredients', 'wright', 'liquid', 'smoke', 'smoke', 'water', 'usually', 'dilute', 'water', 'soak', 'meat', '10', 'minutes', 'sides', 'get', 'nice', 'pink', 'smoke', 'ring', 'around', 'meat', 'flavor', 'small', 'amount', 'leakage', 'box', 'product', 'came', 'appear', 'significant', 'loss', 'liquid', 'makes', 'box', 'smell', 'good', 'though']","['simple', 'two', 'ingredient', 'wright', 'liquid', 'smoke', 'smoke', 'water', 'usually', 'dilute', 'water', 'soak', 'meat', '10', 'minute', 'side', 'get', 'nice', 'pink', 'smoke', 'ring', 'around', 'meat', 'flavor', 'small', 'amount', 'leakage', 'box', 'product', 'come', 'appear', 'significant', 'loss', 'liquid', 'make', 'box', 'smell', 'good', 'though']","['simple', 'two', 'ingredient', 'wright', 'liquid', 'smoke', 'smoke', 'water', 'usually', 'dilute', 'water', 'soak', 'meat', '10', 'minute', 'side', 'get', 'nice', 'pink', 'smoke', 'ring', 'around', 'meat', 'flavor', 'small', 'amount', 'leakage', 'box', 'product', 'come', 'appear', 'significant', 'loss', 'liquid', 'make', 'box', 'smell', 'good', 'though']"
4,"['decent', 'if', 'they', 'are', 'microwaved', 'alright', 'i', 'have', 'always', 'been', 'a', 'fan', 'of', 'these', 'cookies', 'as', 'well', 'as', 'titan', 'brand', 'of', 'protein', 'cookie', 'recently', 'they', 'have', 'changed', 'their', 'formula', 'on', 'the', 'cookie', 'adding', '30', 'calories', 'and', 'giving', 'the', 'cookie', 'the', 'texture', 'of', 'very', 'dry', 'dirt', 'the', 'only', 'way', 'i', 'have', 'found', 'to', 'make', 'these', 'cookies', 'pleasurable', 'to', 'consume', 'is', 'to', 'microwave', 'then', 'for', 'about', '15', 'or', '20', 'seconds', 'to', 'soften', 'them', 'up', 'that', 'being', 'said', 'once', 'you', 'do', 'the', 'microwave', 'trick', 'they', 'are', 'actually', 'fairly', 'titan', 'brand', 'protein', 'cookie', 'is', 'actually', 'moist', 'straight', 'out', 'of', 'the', 'box', 'with', 'only', '300', 'total', 'calories', 'for', '2', 'cookies', 'aka', '150', 'each', 'the', 'cookies', 'are', 'now', '171', 'calories', 'a', 'pop', 'overall', 'these', 'are', 'a', 'good', 'source', 'of', 'protein', 'and', 'in', 'a', 'convenient', 'package', 'you', 'can', 'toss', 'in', 'your', 'car', 'on', 'the', 'way', 'to', 'the', 'are', 'not', 'energy', 'bars', 'just', 'protein', 'bars', 'and', 'actually', 'have', 'a', 'fairly', 'small', 'amount', 'of', 'type', 'sugars', 'aka', 'these', 'are', 'going', 'to', 'give', 'you', 'the', 'boost', 'of', 'energy', 'and', 'sugar', 'you', 'might', 'need', 'if', 'you', 'are', 'wanting', 'to', 'juice', 'up', 'before', 'a', 'work', 'out', 'i', 'would', 'consider', 'these', 'a', 'decent', 'protein', 'post', 'workout', 'cookie', 'if', 'you', 'need', 'some', 'energy', 'get', 'a', 'glass', 'of', 'grape', 'juice', 'and', 'throw', '2', 'scoops', 'of', 'grape', 'jack3d', 'in', 'labs', 'jack3d', 'tub', 'grape', 'bubblegum', 'needs', 'only', 'ounces', 'of', 'water', 'per', 'serving', 'most', 'intense', 'product', 'ever', 'invented']","['decent', 'microwaved', 'alright', 'always', 'fan', 'cookies', 'well', 'titan', 'brand', 'protein', 'cookie', 'recently', 'changed', 'formula', 'cookie', 'adding', '30', 'calories', 'giving', 'cookie', 'texture', 'dry', 'dirt', 'way', 'found', 'make', 'cookies', 'pleasurable', 'consume', 'microwave', '15', '20', 'seconds', 'soften', 'said', 'microwave', 'trick', 'actually', 'fairly', 'titan', 'brand', 'protein', 'cookie', 'actually', 'moist', 'straight', 'box', '300', 'total', 'calories', '2', 'cookies', 'aka', '150', 'cookies', '171', 'calories', 'pop', 'overall', 'good', 'source', 'protein', 'convenient', 'package', 'toss', 'car', 'way', 'energy', 'bars', 'protein', 'bars', 'actually', 'fairly', 'small', 'amount', 'type', 'sugars', 'aka', 'going', 'give', 'boost', 'energy', 'sugar', 'might', 'need', 'wanting', 'juice', 'work', 'would', 'consider', 'decent', 'protein', 'post', 'workout', 'cookie', 'need', 'energy', 'get', 'glass', 'grape', 'juice', 'throw', '2', 'scoops', 'grape', 'jack3d', 'labs', 'jack3d', 'tub', 'grape', 'bubblegum', 'needs', 'ounces', 'water', 'per', 'serving', 'intense', 'product', 'ever', 'invented']","['decent', 'microwave', 'alright', 'always', 'fan', 'cooky', 'well', 'titan', 'brand', 'protein', 'cookie', 'recently', 'change', 'formula', 'cookie', 'add', '30', 'calorie', 'give', 'cookie', 'texture', 'dry', 'dirt', 'way', 'found', 'make', 'cooky', 'pleasurable', 'consume', 'microwave', '15', '20', 'second', 'soften', 'say', 'microwave', 'trick', 'actually', 'fairly', 'titan', 'brand', 'protein', 'cookie', 'actually', 'moist', 'straight', 'box', '300', 'total', 'calorie', '2', 'cooky', 'aka', '150', 'cooky', '171', 'calorie', 'pop', 'overall', 'good', 'source', 'protein', 'convenient', 'package', 'toss', 'car', 'way', 'energy', 'bar', 'protein', 'bar', 'actually', 'fairly', 'small', 'amount', 'type', 'sugar', 'aka', 'go', 'give', 'boost', 'energy', 'sugar', 'might', 'need', 'want', 'juice', 'work', 'would', 'consider', 'decent', 'protein', 'post', 'workout', 'cookie', 'need', 'energy', 'get', 'glass', 'grape', 'juice', 'throw', '2', 'scoop', 'grape', 'jack3d', 'lab', 'jack3d', 'tub', 'grape', 'bubblegum', 'need', 'ounce', 'water', 'per', 'serve', 'intense', 'product', 'ever', 'invent']","['decent', 'microwave', 'alright', 'always', 'fan', 'cooky', 'well', 'titan', 'brand', 'protein', 'cookie', 'recently', 'change', 'formula', 'cookie', 'add', '30', 'calorie', 'give', 'cookie', 'texture', 'dry', 'dirt', 'way', 'found', 'make', 'cooky', 'pleasurable', 'consume', 'microwave', '15', '20', 'second', 'soften', 'say', 'microwave', 'trick', 'actually', 'fairly', 'titan', 'brand', 'protein', 'cookie', 'actually', 'moist', 'straight', 'box', '300', 'total', 'calorie', '2', 'cooky', 'aka', '150', 'cooky', '171', 'calorie', 'pop', 'overall', 'good', 'source', 'protein', 'convenient', 'package', 'toss', 'car', 'way', 'energy', 'bar', 'protein', 'bar', 'actually', 'fairly', 'small', 'amount', 'type', 'sugar', 'aka', 'go', 'give', 'boost', 'energy', 'sugar', 'might', 'need', 'want', 'juice', 'work', 'would', 'consider', 'decent', 'protein', 'post', 'workout', 'cookie', 'need', 'energy', 'get', 'glass', 'grape', 'juice', 'throw', '2', 'scoop', 'grape', 'jack3d', 'lab', 'jack3d', 'tub', 'grape', 'bubblegum', 'need', 'ounce', 'water', 'per', 'serve', 'intense', 'product', 'ever', 'invent']"
4,"['fancy', 'feasttuna', 'most', 'of', 'my', 'cats', 'like', 'it', 'i', 'can', 'only', 'feed', 'it', 'to', 'some', 'though', 'i', 'have', 'one', 'cat', 'that', 'is', 'allergic', 'to', 'fish']","['fancy', 'feasttuna', 'cats', 'like', 'feed', 'though', 'one', 'cat', 'allergic', 'fish']","['fancy', 'feasttuna', 'cat', 'like', 'feed', 'though', 'one', 'cat', 'allergic', 'fish']","['fancy', 'feasttuna', 'cat', 'like', 'feed', 'though', 'one', 'cat', 'allergic', 'fish']"
5,"['my', 'pitbull', 'loves', 'these', 'i', 'used', 'these', 'for', 'about', 'two', 'weeks', 'now', 'and', 'my', 'old', 'pitbull', 'loves', 'it', 'i', 'would', 'definitely', 'recommend', 'this', 'product']","['pitbull', 'loves', 'used', 'two', 'weeks', 'old', 'pitbull', 'loves', 'would', 'definitely', 'recommend', 'product']","['pitbull', 'love', 'use', 'two', 'week', 'old', 'pitbull', 'love', 'would', 'definitely', 'recommend', 'product']","['pitbull', 'love', 'use', 'two', 'week', 'old', 'pitbull', 'love', 'would', 'definitely', 'recommend', 'product']"
5,"['my', 'dog', 'will', 'only', 'eat', 'this', 'brand', 'my', 'pug', 'had', 'stomach', 'problems', 'and', 'i', 'have', 'tried', 'every', 'food', 'out', 'there', 'the', 'only', 'thing', 'that', 'worked', 'was', 'science', 'diet', 'until', 'i', 'found', 'this', 'one', 'its', 'more', 'natural', 'and', 'my', 'dog', 'does', 'enjoy', 'eating', 'it', 'more', 'and', 'have', 'not', 'had', 'any', 'problems', 'since', 'i', 'switched', 'a', 'couple', 'of', 'years', 'ago', 'love', 'this', 'brand']","['dog', 'eat', 'brand', 'pug', 'stomach', 'problems', 'tried', 'every', 'food', 'thing', 'worked', 'science', 'diet', 'found', 'one', 'natural', 'dog', 'enjoy', 'eating', 'problems', 'since', 'switched', 'couple', 'years', 'ago', 'love', 'brand']","['dog', 'eat', 'brand', 'pug', 'stomach', 'problem', 'try', 'every', 'food', 'thing', 'work', 'science', 'diet', 'found', 'one', 'natural', 'dog', 'enjoy', 'eat', 'problem', 'since', 'switch', 'couple', 'year', 'ago', 'love', 'brand']","['dog', 'eat', 'brand', 'pug', 'stomach', 'problem', 'try', 'every', 'food', 'thing', 'work', 'science', 'diet', 'found', 'one', 'natural', 'dog', 'enjoy', 'eat', 'problem', 'since', 'switch', 'couple', 'year', 'ago', 'love', 'brand']"
5,"['they', 'stopped', 'selling', 'this', 'in', 'my', 'local', 'store', 'but', 'amazon', 'saves', 'the', 'day', 'they', 'stopped', 'selling', 'this', 'at', 'walmart', 'which', 'made', 'me', 'sad', 'but', 'then', 'i', 'found', 'it', 'on', 'amazon', 'which', 'made', 'me', 'glad', 'you', 'have', 'to', 'buy', 'in', 'bulk', 'but', 'going', 'by', 'the', 'ones', 'that', 'i', 'received', 'they', 'do', 'expire', 'for', 'over', 'a', 'year', 'so', 'as', 'long', 'as', 'you', 'store', 'it', 'correctly', 'you', 'should', 'be', 'able', 'to', 'buy', 'in', 'bulk', 'even', 'if', 'it', 'a', 'small', 'household', 'like', 'mine']","['stopped', 'selling', 'local', 'store', 'amazon', 'saves', 'day', 'stopped', 'selling', 'walmart', 'made', 'sad', 'found', 'amazon', 'made', 'glad', 'buy', 'bulk', 'going', 'ones', 'received', 'expire', 'year', 'long', 'store', 'correctly', 'able', 'buy', 'bulk', 'even', 'small', 'household', 'like', 'mine']","['stop', 'sell', 'local', 'store', 'amazon', 'save', 'day', 'stop', 'sell', 'walmart', 'make', 'sad', 'found', 'amazon', 'make', 'glad', 'buy', 'bulk', 'go', 'one', 'receive', 'expire', 'year', 'long', 'store', 'correctly', 'able', 'buy', 'bulk', 'even', 'small', 'household', 'like', 'mine']","['stop', 'sell', 'local', 'store', 'amazon', 'save', 'day', 'stop', 'sell', 'walmart', 'make', 'sad', 'found', 'amazon', 'make', 'glad', 'buy', 'bulk', 'go', 'one', 'receive', 'expire', 'year', 'long', 'store', 'correctly', 'able', 'buy', 'bulk', 'even', 'small', 'household', 'like', 'mine']"
5,"['wonderful', 'original', 'elegant', 'and', 'fun', 'product', 'great', 'for', 'gifts', 'i', 'really', 'enjoy', 'this', 'product', 'i', 'bought', 'two', 'one', 'for', 'me', 'and', 'one', 'for', 'a', 'birthday', 'gift', 'it', 'comes', 'with', 'a', 'cute', 'little', 'teapot', 'and', 'lovely', 'and', 'tasty', 'flowering', 'teas', 'the', 'shape', 'of', 'the', 'teapot', 'allows', 'you', 'to', 'view', 'the', 'tea', 'as', 'it', 'takes', 'form', 'you', 'can', 'fill', 'the', 'teapot', 'up', 'with', 'water', 'about', '4', 'times', 'to', 'make', 'several', 'cups', 'of', 'tea', 'so', 'you', 'can', 'easily', 'enjoy', 'it', 'throughout', 'an', 'evening', 'i', 'highly', 'recommend', 'it']","['wonderful', 'original', 'elegant', 'fun', 'product', 'great', 'gifts', 'really', 'enjoy', 'product', 'bought', 'two', 'one', 'one', 'birthday', 'gift', 'comes', 'cute', 'little', 'teapot', 'lovely', 'tasty', 'flowering', 'teas', 'shape', 'teapot', 'allows', 'view', 'tea', 'takes', 'form', 'fill', 'teapot', 'water', '4', 'times', 'make', 'several', 'cups', 'tea', 'easily', 'enjoy', 'throughout', 'evening', 'highly', 'recommend']","['wonderful', 'original', 'elegant', 'fun', 'product', 'great', 'gift', 'really', 'enjoy', 'product', 'bought', 'two', 'one', 'one', 'birthday', 'gift', 'come', 'cute', 'little', 'teapot', 'lovely', 'tasty', 'flower', 'tea', 'shape', 'teapot', 'allows', 'view', 'tea', 'take', 'form', 'fill', 'teapot', 'water', '4', 'time', 'make', 'several', 'cup', 'tea', 'easily', 'enjoy', 'throughout', 'even', 'highly', 'recommend']","['wonderful', 'original', 'elegant', 'fun', 'product', 'great', 'gift', 'really', 'enjoy', 'product', 'bought', 'two', 'one', 'one', 'birthday', 'gift', 'come', 'cute', 'little', 'teapot', 'lovely', 'tasty', 'flower', 'tea', 'shape', 'teapot', 'allows', 'view', 'tea', 'take', 'form', 'fill', 'teapot', 'water', '4', 'time', 'make', 'several', 'cup', 'tea', 'easily', 'enjoy', 'throughout', 'even', 'highly', 'recommend']"
1,"['hazelnut', 'filberts', 'in', 'a', 'fragile', 'crescent', 'shaped', 'tea', 'cookie', 'delicate', 'ground', 'hazelnut', 'cookies', 'for', 'a', 'ladies', 'tea', 'not', 'for', 'children', 'or', 'most', 'men', 'appreciated', 'only', 'by', 'sophisticated', 'palates', 'because', 'they', 'are', 'neither', 'cloyingly', 'sweet', 'or', 'fatty', 'set', 'these', 'aside', 'for', 'unexpected', 'guests', 'you', 'like', 'to', 'impress']","['hazelnut', 'filberts', 'fragile', 'crescent', 'shaped', 'tea', 'cookie', 'delicate', 'ground', 'hazelnut', 'cookies', 'ladies', 'tea', 'children', 'men', 'appreciated', 'sophisticated', 'palates', 'neither', 'cloyingly', 'sweet', 'fatty', 'set', 'aside', 'unexpected', 'guests', 'like', 'impress']","['hazelnut', 'filbert', 'fragile', 'crescent', 'shape', 'tea', 'cookie', 'delicate', 'ground', 'hazelnut', 'cooky', 'lady', 'tea', 'child', 'men', 'appreciate', 'sophisticated', 'palate', 'neither', 'cloyingly', 'sweet', 'fatty', 'set', 'aside', 'unexpected', 'guest', 'like', 'impress']","['hazelnut', 'filbert', 'fragile', 'crescent', 'shape', 'tea', 'cookie', 'delicate', 'ground', 'hazelnut', 'cooky', 'lady', 'tea', 'child', 'men', 'appreciate', 'sophisticated', 'palate', 'neither', 'cloyingly', 'sweet', 'fatty', 'set', 'aside', 'unexpected', 'guest', 'like', 'impress']"
5,"['it', 'showtime', 'this', 'is', 'micheal', 'keaton', 'funniest', 'movie', 'worked', 'with', 'tim', 'burton', 'in', 'the', '1st', '2', 'batman', 'burton', 'i', 'admit', 'is', 'pretty', 'freaky', 'with', 'his', 'movies', 'because', 'they', 'all', 'the', 'same', 'beetlejuice', 'batman', 'returns', 'nightmare', 'before', 'christmas', 'and', 'now', 'willy', 'wonka', 'which', 'i', 'know', 'will', 'be', 'i', 'give', 'this', 'movie', '5', 'stars', 'because', 'its', 'got', 'some', 'pretty', 'good', 'effects', 'for', 'the', 'just', 'bought', 'the', 'second', 'volume', 'of', 'the', 'cartoon', 'which', 'is', 'cool', 'but', 'i', 'cant', 'find', 'the', 'other', 'ones']","['showtime', 'micheal', 'keaton', 'funniest', 'movie', 'worked', 'tim', 'burton', '1st', '2', 'batman', 'burton', 'admit', 'pretty', 'freaky', 'movies', 'beetlejuice', 'batman', 'returns', 'nightmare', 'christmas', 'willy', 'wonka', 'know', 'give', 'movie', '5', 'stars', 'got', 'pretty', 'good', 'effects', 'bought', 'second', 'volume', 'cartoon', 'cool', 'cant', 'find', 'ones']","['showtime', 'micheal', 'keaton', 'funniest', 'movie', 'work', 'tim', 'burton', '1st', '2', 'batman', 'burton', 'admit', 'pretty', 'freaky', 'movie', 'beetlejuice', 'batman', 'return', 'nightmare', 'christmas', 'willy', 'wonka', 'know', 'give', 'movie', '5', 'star', 'get', 'pretty', 'good', 'effect', 'bought', 'second', 'volume', 'cartoon', 'cool', 'cant', 'find', 'one']","['showtime', 'micheal', 'keaton', 'funniest', 'movie', 'work', 'tim', 'burton', '1st', '2', 'batman', 'burton', 'admit', 'pretty', 'freaky', 'movie', 'beetlejuice', 'batman', 'return', 'nightmare', 'christmas', 'willy', 'wonka', 'know', 'give', 'movie', '5', 'star', 'get', 'pretty', 'good', 'effect', 'bought', 'second', 'volume', 'cartoon', 'cool', 'cant', 'find', 'one']"
5,"['the', 'babies', 'say', 'yum', 'yum', 'this', 'pack', 'is', 'a', '12', 'pk', 'of', '4', 'oz', 'banana', 'peach', 'oatmeal', 'plum', 'banana', 'and', 'brown', 'prunes', 'and', 'oatmealwe', 'have', 'used', 'all', 'of', 'the', 'products', 'except', 'the', 'prune', 'and', 'oatmeal', 'the', 'babies', 'love', 'the', 'food', 'and', 'i', 'have', 'found', 'earth', 'best', 'to', 'make', 'a', 'high', 'quality', 'product']","['babies', 'say', 'yum', 'yum', 'pack', '12', 'pk', '4', 'oz', 'banana', 'peach', 'oatmeal', 'plum', 'banana', 'brown', 'prunes', 'oatmealwe', 'used', 'products', 'except', 'prune', 'oatmeal', 'babies', 'love', 'food', 'found', 'earth', 'best', 'make', 'high', 'quality', 'product']","['baby', 'say', 'yum', 'yum', 'pack', '12', 'pk', '4', 'oz', 'banana', 'peach', 'oatmeal', 'plum', 'banana', 'brown', 'prune', 'oatmealwe', 'use', 'product', 'except', 'prune', 'oatmeal', 'baby', 'love', 'food', 'found', 'earth', 'best', 'make', 'high', 'quality', 'product']","['baby', 'say', 'yum', 'yum', 'pack', '12', 'pk', '4', 'oz', 'banana', 'peach', 'oatmeal', 'plum', 'banana', 'brown', 'prune', 'oatmealwe', 'use', 'product', 'except', 'prune', 'oatmeal', 'baby', 'love', 'food', 'found', 'earth', 'best', 'make', 'high', 'quality', 'product']"
5,"['delicious', 'high', 'quality', 'taste', 'this', 'tea', 'is', 'high', 'quality', 'and', 'you', 'can', 'tell', 'by', 'the', 'delicious', 'flavor', 'it', 'takes', 'me', 'no', 'time', 'to', 'fly', 'through', 'a', 'box', 'of', 'this', 'so', 'buying', 'it', 'on', 'amazon', 'is', 'a', 'great', 'deal', 'for', 'me', 'i', 'think', 'it', 'is', 'a', 'great', 'thing', 'to', 'drink', 'while', 'breastfeeding', 'and', 'my', 'supply', 'has', 'never', 'been', 'low', 'i', 'guess', 'i', 'should', 'attribute', 'it', 'to', 'this', 'tea', 'it', 'sure', 'beats', 'health', 'food', 'store', 'prices']","['delicious', 'high', 'quality', 'taste', 'tea', 'high', 'quality', 'tell', 'delicious', 'flavor', 'takes', 'time', 'fly', 'box', 'buying', 'amazon', 'great', 'deal', 'think', 'great', 'thing', 'drink', 'breastfeeding', 'supply', 'never', 'low', 'guess', 'attribute', 'tea', 'sure', 'beats', 'health', 'food', 'store', 'prices']","['delicious', 'high', 'quality', 'taste', 'tea', 'high', 'quality', 'tell', 'delicious', 'flavor', 'take', 'time', 'fly', 'box', 'buying', 'amazon', 'great', 'deal', 'think', 'great', 'thing', 'drink', 'breastfeeding', 'supply', 'never', 'low', 'guess', 'attribute', 'tea', 'sure', 'beat', 'health', 'food', 'store', 'price']","['delicious', 'high', 'quality', 'taste', 'tea', 'high', 'quality', 'tell', 'delicious', 'flavor', 'take', 'time', 'fly', 'box', 'buying', 'amazon', 'great', 'deal', 'think', 'great', 'thing', 'drink', 'breastfeeding', 'supply', 'never', 'low', 'guess', 'attribute', 'tea', 'sure', 'beat', 'health', 'food', 'store', 'price']"
5,"['love', 'this', 'stuff', 'i', 'been', 'doing', 'weight', 'watchers', 'and', 'pb2', 'is', 'great', 'for', 'helping', 'me', 'stay', 'on', 'track', 'i', 'can', 'enjoy', 'peanut', 'butter', 'for', 'of', 'the', 'points', 'and', 'it', 'so', 'much', 'easier', 'to', 'use', 'in', 'my', 'smoothies', 'since', 'it', 'is', 'a', 'powder', 'the', 'chocolate', 'flavor', 'is', 'great', 'to', 'use', 'with', 'celery', 'as', 'well', 'i', 'will', 'never', 'use', 'regular', 'peanut', 'butter', 'again']","['love', 'stuff', 'weight', 'watchers', 'pb2', 'great', 'helping', 'stay', 'track', 'enjoy', 'peanut', 'butter', 'points', 'much', 'easier', 'use', 'smoothies', 'since', 'powder', 'chocolate', 'flavor', 'great', 'use', 'celery', 'well', 'never', 'use', 'regular', 'peanut', 'butter']","['love', 'stuff', 'weight', 'watcher', 'pb2', 'great', 'help', 'stay', 'track', 'enjoy', 'peanut', 'butter', 'point', 'much', 'easy', 'use', 'smoothy', 'since', 'powder', 'chocolate', 'flavor', 'great', 'use', 'celery', 'well', 'never', 'use', 'regular', 'peanut', 'butter']","['love', 'stuff', 'weight', 'watcher', 'pb2', 'great', 'help', 'stay', 'track', 'enjoy', 'peanut', 'butter', 'point', 'much', 'easy', 'use', 'smoothy', 'since', 'powder', 'chocolate', 'flavor', 'great', 'use', 'celery', 'well', 'never', 'use', 'regular', 'peanut', 'butter']"
5,"['delicious', 'highly', 'recommended', 'i', 'get', 'my', 'favorite', 'earl', 'grey', 'supreme', 'from', 'harney', 'and', 'i', 'saw', 'this', 'tea', 'while', 'perusing', 'their', 'website', 'i', 'bought', 'a', 'tin', 'of', 'sachets', 'simply', 'out', 'of', 'curiosity', 'and', 'it', 'was', 'a', 'fantastic', 'decision', 'the', 'tea', 'itself', 'smells', 'like', 'thin', 'mints', 'sooo', 'yummy', 'but', 'the', 'taste', 'is', 'mild', 'and', 'refreshing', 'it', 'like', 'a', 'peppermint', 'tea', 'but', 'with', 'much', 'more', 'depth', 'than', 'regular', 'herbal', 'teas', 'it', 'great', 'for', 'after', 'dinner', 'but', 'i', 'also', 'been', 'drinking', 'it', 'in', 'the', 'morning', 'instead', 'of', 'my', 'usual', 'earl', 'grey', 'hell', 'must', 'have', 'frozen', 'over', 'because', 'it', 'been', 'so', 'cold', 'and', 'dreary', 'and', 'this', 'tea', 'is', 'a', 'perfect', 'fit', 'i', 'love', 'it', 'and', 'will', 'definitely', 'be', 'buying', 'more']","['delicious', 'highly', 'recommended', 'get', 'favorite', 'earl', 'grey', 'supreme', 'harney', 'saw', 'tea', 'perusing', 'website', 'bought', 'tin', 'sachets', 'simply', 'curiosity', 'fantastic', 'decision', 'tea', 'smells', 'like', 'thin', 'mints', 'sooo', 'yummy', 'taste', 'mild', 'refreshing', 'like', 'peppermint', 'tea', 'much', 'depth', 'regular', 'herbal', 'teas', 'great', 'dinner', 'also', 'drinking', 'morning', 'instead', 'usual', 'earl', 'grey', 'hell', 'must', 'frozen', 'cold', 'dreary', 'tea', 'perfect', 'fit', 'love', 'definitely', 'buying']","['delicious', 'highly', 'recommend', 'get', 'favorite', 'earl', 'grey', 'supreme', 'harney', 'saw', 'tea', 'peruse', 'website', 'bought', 'tin', 'sachet', 'simply', 'curiosity', 'fantastic', 'decision', 'tea', 'smell', 'like', 'thin', 'mint', 'sooo', 'yummy', 'taste', 'mild', 'refresh', 'like', 'peppermint', 'tea', 'much', 'depth', 'regular', 'herbal', 'tea', 'great', 'dinner', 'also', 'drinking', 'morning', 'instead', 'usual', 'earl', 'grey', 'hell', 'must', 'frozen', 'cold', 'dreary', 'tea', 'perfect', 'fit', 'love', 'definitely', 'buying']","['delicious', 'highly', 'recommend', 'get', 'favorite', 'earl', 'grey', 'supreme', 'harney', 'saw', 'tea', 'peruse', 'website', 'bought', 'tin', 'sachet', 'simply', 'curiosity', 'fantastic', 'decision', 'tea', 'smell', 'like', 'thin', 'mint', 'sooo', 'yummy', 'taste', 'mild', 'refresh', 'like', 'peppermint', 'tea', 'much', 'depth', 'regular', 'herbal', 'tea', 'great', 'dinner', 'also', 'drinking', 'morning', 'instead', 'usual', 'earl', 'grey', 'hell', 'must', 'frozen', 'cold', 'dreary', 'tea', 'perfect', 'fit', 'love', 'definitely', 'buying']"
